Interaction_ID,Customer_ID,Product_ID,Action_Type,Timestamp,Duration_Sec
INT_762587,20467,14,TRY_ON_VIRTUAL,1/1/2023 19:03,93
INT_296553,20467,14,TRY_ON_VIRTUAL,1/2/2023 17:59,118
INT_346242,6271,65,SCAN_STOREFRONT,12/28/2022 19:08,37
INT_149104,6271,65,VIEW_AR_CATALOG,12/28/2022 17:28,41
INT_191658,6271,65,VIEW_AR_CATALOG,12/28/2022 17:17,82
INT_842296,4683,171,ADD_TO_CART,12/31/2022 9:58,39
INT_357681,4683,171,TRY_ON_VIRTUAL,12/29/2022 12:47,43
INT_942186,4683,171,ADD_TO_CART,1/4/2023 10:11,64
INT_396037,5044,186,TRY_ON_VIRTUAL,1/2/2023 13:02,43
INT_997767,5044,186,TRY_ON_VIRTUAL,12/31/2022 13:34,40
INT_655655,5044,186,VIEW_AR_CATALOG,1/2/2023 12:57,74
INT_216492,5044,186,TRY_ON_VIRTUAL,1/4/2023 10:54,6
INT_235327,41560,195,TRY_ON_VIRTUAL,1/1/2023 17:24,106
INT_599499,41560,195,VIEW_AR_CATALOG,1/3/2023 16:44,7
INT_351051,41560,195,TRY_ON_VIRTUAL,12/30/2022 15:41,85
INT_415507,29568,213,VIEW_AR_CATALOG,1/3/2023 11:57,48
INT_142828,29568,213,TRY_ON_VIRTUAL,1/3/2023 16:07,51
INT_332041,29568,213,VIEW_AR_CATALOG,1/4/2023 13:15,59
INT_408623,29568,213,TRY_ON_VIRTUAL,1/1/2023 14:18,88
INT_967869,29568,213,VIEW_AR_CATALOG,1/2/2023 14:19,96
INT_614003,15249,118,ADD_TO_CART,12/30/2022 18:07,112
INT_837565,15249,118,TRY_ON_VIRTUAL,1/4/2023 16:11,74
INT_891327,15249,118,VIEW_AR_CATALOG,12/30/2022 14:21,20
INT_634003,15249,118,SCAN_STOREFRONT,1/1/2023 17:34,18
INT_843537,15249,118,VIEW_AR_CATALOG,1/1/2023 15:41,109
INT_492136,70703,169,TRY_ON_VIRTUAL,1/3/2023 9:55,71
INT_877622,70703,169,ADD_TO_CART,1/1/2023 10:54,86
INT_969794,70703,169,SCAN_STOREFRONT,12/29/2022 9:42,19
INT_845715,27280,222,VIEW_AR_CATALOG,1/1/2023 11:08,115
INT_880965,27280,222,SCAN_STOREFRONT,1/4/2023 12:07,39
INT_145033,27280,222,SCAN_STOREFRONT,12/30/2022 9:13,10
INT_664749,27280,222,VIEW_AR_CATALOG,1/2/2023 12:42,25
INT_754801,73103,41,ADD_TO_CART,1/3/2023 16:04,86
INT_960952,73103,41,TRY_ON_VIRTUAL,1/3/2023 17:49,37
INT_105901,73103,41,VIEW_AR_CATALOG,1/1/2023 16:39,84
INT_245788,73103,41,VIEW_AR_CATALOG,12/30/2022 14:16,103
INT_302380,73103,41,VIEW_AR_CATALOG,1/4/2023 17:49,12
INT_656110,59747,143,ADD_TO_CART,1/3/2023 7:40,64
INT_997151,59747,143,TRY_ON_VIRTUAL,1/1/2023 3:17,17
INT_351537,59747,143,VIEW_AR_CATALOG,12/29/2022 7:45,67
INT_972701,18866,145,TRY_ON_VIRTUAL,12/31/2022 7:56,27
INT_402066,18866,145,TRY_ON_VIRTUAL,1/2/2023 3:52,38
INT_543057,18866,145,VIEW_AR_CATALOG,1/3/2023 6:29,60
INT_144936,18866,145,VIEW_AR_CATALOG,12/29/2022 7:16,77
INT_197359,28365,223,TRY_ON_VIRTUAL,12/30/2022 13:36,101
INT_593158,28365,223,VIEW_AR_CATALOG,1/1/2023 13:39,105
INT_600531,28365,223,TRY_ON_VIRTUAL,12/29/2022 14:18,42
INT_508638,28365,223,SCAN_STOREFRONT,12/29/2022 15:01,67
INT_589626,12070,223,TRY_ON_VIRTUAL,12/31/2022 13:19,18
INT_597660,12070,223,SCAN_STOREFRONT,12/29/2022 9:37,59
INT_714106,12070,223,TRY_ON_VIRTUAL,1/3/2023 12:24,106
INT_254249,12070,223,TRY_ON_VIRTUAL,12/29/2022 10:57,43
INT_778100,72947,117,SCAN_STOREFRONT,1/4/2023 16:49,113
INT_200689,72947,117,VIEW_AR_CATALOG,12/31/2022 14:01,36
INT_503850,72947,117,TRY_ON_VIRTUAL,1/1/2023 13:54,56
INT_110749,73583,196,VIEW_AR_CATALOG,1/1/2023 9:53,56
INT_907655,73583,196,SCAN_STOREFRONT,1/2/2023 13:13,97
INT_548532,73583,196,ADD_TO_CART,1/2/2023 13:53,117
INT_263856,73583,196,TRY_ON_VIRTUAL,1/5/2023 11:23,45
INT_542939,73583,196,VIEW_AR_CATALOG,1/5/2023 12:25,101
INT_321972,56803,143,SCAN_STOREFRONT,1/4/2023 10:44,38
INT_937831,56803,143,VIEW_AR_CATALOG,1/3/2023 11:02,21
INT_196722,56803,143,VIEW_AR_CATALOG,1/2/2023 11:43,48
INT_323332,56803,143,VIEW_AR_CATALOG,1/5/2023 13:09,76
INT_529440,30393,5,VIEW_AR_CATALOG,12/30/2022 19:52,28
INT_832176,30393,5,ADD_TO_CART,1/3/2023 18:03,25
INT_503082,30393,5,ADD_TO_CART,1/4/2023 16:47,87
INT_551122,33043,39,VIEW_AR_CATALOG,1/3/2023 18:02,9
INT_760799,33043,39,TRY_ON_VIRTUAL,1/1/2023 18:22,115
INT_161063,33043,39,SCAN_STOREFRONT,1/2/2023 14:47,29
INT_282051,33043,39,TRY_ON_VIRTUAL,1/5/2023 17:41,82
INT_571256,33043,39,TRY_ON_VIRTUAL,1/5/2023 15:41,66
INT_659252,43113,92,VIEW_AR_CATALOG,1/4/2023 7:07,95
INT_732500,43113,92,ADD_TO_CART,1/4/2023 7:04,20
INT_813226,43113,92,VIEW_AR_CATALOG,1/2/2023 7:47,21
INT_276072,43113,92,VIEW_AR_CATALOG,1/4/2023 8:30,63
INT_729720,43113,92,VIEW_AR_CATALOG,12/31/2022 9:29,34
INT_951378,1930,4,SCAN_STOREFRONT,1/2/2023 15:57,25
INT_224447,1930,4,VIEW_AR_CATALOG,1/3/2023 18:43,43
INT_406094,1930,4,VIEW_AR_CATALOG,1/5/2023 16:17,17
INT_966183,1942,15,SCAN_STOREFRONT,1/1/2023 18:00,114
INT_769931,1942,15,VIEW_AR_CATALOG,12/30/2022 17:35,90
INT_289784,1942,15,ADD_TO_CART,12/31/2022 16:11,33
INT_688316,1942,15,TRY_ON_VIRTUAL,1/1/2023 15:48,56
INT_584814,15891,247,TRY_ON_VIRTUAL,1/4/2023 6:23,92
INT_103754,15891,247,SCAN_STOREFRONT,1/2/2023 3:20,101
INT_446130,15891,247,VIEW_AR_CATALOG,1/3/2023 4:47,34
INT_361486,15891,247,SCAN_STOREFRONT,12/30/2022 6:10,105
INT_665609,15891,247,TRY_ON_VIRTUAL,12/30/2022 5:42,76
INT_542882,38174,247,ADD_TO_CART,1/2/2023 8:36,108
INT_863711,38174,247,SCAN_STOREFRONT,1/3/2023 9:13,111
INT_789556,38174,247,SCAN_STOREFRONT,1/5/2023 12:47,107
INT_787016,201222,144,VIEW_AR_CATALOG,1/3/2023 7:13,13
INT_733065,201222,144,SCAN_STOREFRONT,1/2/2023 6:53,58
INT_294509,201222,144,VIEW_AR_CATALOG,1/2/2023 4:50,38
INT_217322,201222,144,SCAN_STOREFRONT,1/1/2023 7:59,99
INT_898519,201222,144,TRY_ON_VIRTUAL,12/30/2022 7:09,62
INT_731827,15402,13,SCAN_STOREFRONT,1/1/2023 18:30,103
INT_203892,15402,13,VIEW_AR_CATALOG,1/4/2023 16:52,107
INT_978629,15402,13,VIEW_AR_CATALOG,1/1/2023 17:20,64
INT_389910,15402,13,SCAN_STOREFRONT,1/5/2023 20:22,97
INT_771447,15402,13,VIEW_AR_CATALOG,12/31/2022 20:39,62
INT_209079,9219,197,TRY_ON_VIRTUAL,1/2/2023 13:05,86
INT_521947,9219,197,VIEW_AR_CATALOG,1/3/2023 14:40,67
INT_964661,9219,197,TRY_ON_VIRTUAL,12/31/2022 13:48,80
INT_275006,9219,197,SCAN_STOREFRONT,12/31/2022 15:22,23
INT_367613,9219,197,VIEW_AR_CATALOG,1/1/2023 13:31,59
INT_281360,38735,247,TRY_ON_VIRTUAL,1/4/2023 16:34,51
INT_702272,38735,247,TRY_ON_VIRTUAL,1/3/2023 16:32,8
INT_228046,38735,247,VIEW_AR_CATALOG,1/2/2023 14:30,74
INT_288490,51449,4,SCAN_STOREFRONT,1/1/2023 16:19,94
INT_763689,51449,4,VIEW_AR_CATALOG,1/2/2023 17:22,81
INT_601597,51449,4,SCAN_STOREFRONT,1/4/2023 16:30,113
INT_123284,51449,4,VIEW_AR_CATALOG,1/1/2023 17:32,39
INT_687100,51449,4,TRY_ON_VIRTUAL,1/1/2023 17:14,88
INT_518495,51449,13,TRY_ON_VIRTUAL,1/2/2023 17:09,74
INT_260381,51449,13,SCAN_STOREFRONT,1/5/2023 14:03,118
INT_889271,51449,13,SCAN_STOREFRONT,1/4/2023 16:14,74
INT_605659,75582,160,VIEW_AR_CATALOG,1/1/2023 15:09,61
INT_686712,75582,160,ADD_TO_CART,12/31/2022 16:39,34
INT_979005,75582,160,VIEW_AR_CATALOG,1/3/2023 16:17,11
INT_173997,27141,108,VIEW_AR_CATALOG,12/31/2022 16:29,84
INT_370040,27141,108,SCAN_STOREFRONT,1/1/2023 18:23,48
INT_814423,27141,108,VIEW_AR_CATALOG,1/6/2023 16:21,86
INT_933731,27141,108,VIEW_AR_CATALOG,1/5/2023 19:48,95
INT_852254,27141,108,VIEW_AR_CATALOG,12/31/2022 18:59,36
INT_338511,25729,196,ADD_TO_CART,1/3/2023 7:12,46
INT_564184,25729,196,TRY_ON_VIRTUAL,1/5/2023 7:13,25
INT_623394,25729,196,SCAN_STOREFRONT,1/5/2023 8:26,41
INT_631633,25729,196,SCAN_STOREFRONT,1/6/2023 6:54,110
INT_905878,25729,196,TRY_ON_VIRTUAL,1/6/2023 8:09,28
INT_778841,38782,145,TRY_ON_VIRTUAL,1/2/2023 15:19,43
INT_448688,38782,145,TRY_ON_VIRTUAL,1/1/2023 12:50,114
INT_431328,38782,145,TRY_ON_VIRTUAL,1/1/2023 14:09,9
INT_211672,39862,171,TRY_ON_VIRTUAL,1/1/2023 12:12,102
INT_169286,39862,171,TRY_ON_VIRTUAL,1/4/2023 11:59,92
INT_148777,39862,171,ADD_TO_CART,12/31/2022 13:05,119
INT_924255,39862,171,VIEW_AR_CATALOG,12/31/2022 13:15,25
INT_785933,5756,82,SCAN_STOREFRONT,12/31/2022 19:17,19
INT_904565,5756,82,VIEW_AR_CATALOG,1/2/2023 19:06,18
INT_642777,5756,82,SCAN_STOREFRONT,1/4/2023 17:37,117
INT_181816,5756,82,VIEW_AR_CATALOG,12/31/2022 19:19,7
INT_121253,31944,247,VIEW_AR_CATALOG,1/5/2023 13:44,27
INT_728138,31944,247,SCAN_STOREFRONT,1/6/2023 14:33,55
INT_685289,31944,247,VIEW_AR_CATALOG,1/4/2023 13:03,96
INT_500455,27443,223,SCAN_STOREFRONT,1/3/2023 15:56,51
INT_400135,27443,223,TRY_ON_VIRTUAL,12/31/2022 13:23,64
INT_180257,27443,223,VIEW_AR_CATALOG,1/3/2023 12:53,7
INT_310545,4347,171,VIEW_AR_CATALOG,1/4/2023 13:17,106
INT_578336,4347,171,VIEW_AR_CATALOG,1/6/2023 14:20,12
INT_120074,4347,171,VIEW_AR_CATALOG,1/2/2023 15:04,98
INT_892338,63076,170,SCAN_STOREFRONT,1/2/2023 12:56,16
INT_678688,63076,170,TRY_ON_VIRTUAL,1/5/2023 16:46,25
INT_156481,63076,170,VIEW_AR_CATALOG,1/2/2023 12:33,106
INT_650458,63076,170,VIEW_AR_CATALOG,1/6/2023 13:19,31
INT_339968,83167,65,VIEW_AR_CATALOG,1/7/2023 17:26,24
INT_361501,83167,65,VIEW_AR_CATALOG,1/6/2023 17:03,103
INT_195665,83167,65,VIEW_AR_CATALOG,1/3/2023 15:12,64
INT_836983,91313,14,TRY_ON_VIRTUAL,1/5/2023 16:13,7
INT_862841,91313,14,VIEW_AR_CATALOG,1/4/2023 15:00,32
INT_457792,91313,14,VIEW_AR_CATALOG,1/6/2023 16:36,56
INT_205400,21840,13,TRY_ON_VIRTUAL,1/7/2023 13:09,26
INT_511274,21840,13,SCAN_STOREFRONT,1/7/2023 12:36,95
INT_289139,21840,13,SCAN_STOREFRONT,1/5/2023 9:35,38
INT_362299,21840,13,TRY_ON_VIRTUAL,1/6/2023 10:16,74
INT_286368,25067,145,SCAN_STOREFRONT,1/4/2023 7:38,91
INT_352419,25067,145,SCAN_STOREFRONT,1/1/2023 8:35,51
INT_727220,25067,145,VIEW_AR_CATALOG,1/2/2023 7:19,57
INT_286339,131623,118,SCAN_STOREFRONT,1/4/2023 13:50,43
INT_915948,131623,118,SCAN_STOREFRONT,1/7/2023 12:00,119
INT_435098,131623,118,VIEW_AR_CATALOG,1/7/2023 13:58,63
INT_757957,131623,118,VIEW_AR_CATALOG,1/5/2023 15:26,76
INT_564894,277,169,VIEW_AR_CATALOG,1/5/2023 12:23,88
INT_346183,277,169,SCAN_STOREFRONT,1/7/2023 10:09,30
INT_153909,277,169,SCAN_STOREFRONT,1/2/2023 11:15,87
INT_552891,277,169,VIEW_AR_CATALOG,1/2/2023 10:15,75
INT_373146,2402,144,TRY_ON_VIRTUAL,1/1/2023 15:45,23
INT_412229,2402,144,VIEW_AR_CATALOG,1/1/2023 14:58,40
INT_946143,2402,144,TRY_ON_VIRTUAL,1/7/2023 12:12,56
INT_195028,2402,144,VIEW_AR_CATALOG,1/7/2023 14:36,63
INT_302435,7246,143,VIEW_AR_CATALOG,1/2/2023 13:14,96
INT_976141,7246,143,VIEW_AR_CATALOG,1/6/2023 11:50,59
INT_721424,7246,143,VIEW_AR_CATALOG,1/3/2023 12:53,16
INT_427231,7246,143,SCAN_STOREFRONT,1/5/2023 9:28,89
INT_144900,3443,247,TRY_ON_VIRTUAL,1/3/2023 15:04,37
INT_971868,3443,247,VIEW_AR_CATALOG,1/3/2023 16:19,39
INT_159871,3443,247,TRY_ON_VIRTUAL,1/7/2023 16:04,49
INT_433997,3443,247,SCAN_STOREFRONT,1/1/2023 18:24,109
INT_227795,3443,247,TRY_ON_VIRTUAL,1/5/2023 19:14,108
INT_720307,3443,195,SCAN_STOREFRONT,1/5/2023 19:02,55
INT_330147,3443,195,VIEW_AR_CATALOG,1/4/2023 19:12,49
INT_462455,3443,195,TRY_ON_VIRTUAL,1/5/2023 16:26,59
INT_404214,26468,65,TRY_ON_VIRTUAL,1/7/2023 9:45,90
INT_257584,26468,65,VIEW_AR_CATALOG,1/7/2023 7:27,10
INT_664871,26468,65,VIEW_AR_CATALOG,1/6/2023 6:14,110
INT_404748,12563,195,TRY_ON_VIRTUAL,1/7/2023 12:48,44
INT_818675,12563,195,VIEW_AR_CATALOG,1/2/2023 10:24,17
INT_510925,12563,195,VIEW_AR_CATALOG,1/3/2023 13:32,12
INT_982470,51449,4,SCAN_STOREFRONT,1/3/2023 22:21,53
INT_236554,51449,4,VIEW_AR_CATALOG,1/1/2023 22:05,109
INT_694736,51449,4,TRY_ON_VIRTUAL,1/6/2023 23:14,92
INT_476742,51449,4,TRY_ON_VIRTUAL,1/2/2023 22:52,43
INT_573866,51449,4,VIEW_AR_CATALOG,1/2/2023 20:39,15
INT_808140,51449,13,VIEW_AR_CATALOG,12/31/2022 23:05,112
INT_702567,51449,13,TRY_ON_VIRTUAL,1/4/2023 22:39,113
INT_515648,51449,13,SCAN_STOREFRONT,1/3/2023 19:51,107
INT_475960,8210,40,TRY_ON_VIRTUAL,1/4/2023 18:17,91
INT_234832,8210,40,TRY_ON_VIRTUAL,1/3/2023 14:50,86
INT_880926,8210,40,TRY_ON_VIRTUAL,1/7/2023 15:44,105
INT_110651,8210,40,TRY_ON_VIRTUAL,1/6/2023 14:26,117
INT_250158,43003,31,SCAN_STOREFRONT,1/5/2023 11:57,6
INT_972552,43003,31,TRY_ON_VIRTUAL,1/2/2023 11:15,55
INT_961069,43003,31,TRY_ON_VIRTUAL,1/6/2023 11:34,77
INT_512755,8210,40,TRY_ON_VIRTUAL,1/1/2023 23:23,6
INT_788514,8210,40,TRY_ON_VIRTUAL,1/3/2023 21:05,44
INT_349768,8210,40,TRY_ON_VIRTUAL,1/6/2023 22:30,39
INT_792797,25458,195,TRY_ON_VIRTUAL,1/8/2023 9:16,99
INT_412727,25458,195,TRY_ON_VIRTUAL,1/8/2023 8:10,32
INT_483395,25458,195,TRY_ON_VIRTUAL,1/4/2023 11:02,77
INT_948925,25458,195,TRY_ON_VIRTUAL,1/4/2023 10:47,102
INT_703291,25458,195,TRY_ON_VIRTUAL,1/6/2023 9:34,45
INT_819407,7806,39,VIEW_AR_CATALOG,1/2/2023 9:53,61
INT_752667,7806,39,TRY_ON_VIRTUAL,1/3/2023 9:28,43
INT_569924,7806,39,TRY_ON_VIRTUAL,1/7/2023 8:32,41
INT_577742,7806,39,VIEW_AR_CATALOG,1/8/2023 7:55,33
INT_278570,7806,39,VIEW_AR_CATALOG,1/7/2023 9:02,42
INT_611603,109,135,TRY_ON_VIRTUAL,1/7/2023 15:14,106
INT_279587,109,135,VIEW_AR_CATALOG,1/8/2023 17:39,54
INT_745194,109,135,VIEW_AR_CATALOG,1/4/2023 17:03,30
INT_832722,5140,249,VIEW_AR_CATALOG,1/3/2023 13:22,63
INT_882877,5140,249,VIEW_AR_CATALOG,1/4/2023 13:11,41
INT_108036,5140,249,TRY_ON_VIRTUAL,1/7/2023 15:12,10
INT_302747,5140,249,TRY_ON_VIRTUAL,1/5/2023 12:42,33
INT_950350,5140,249,VIEW_AR_CATALOG,1/4/2023 16:17,21
INT_652004,29203,31,VIEW_AR_CATALOG,1/3/2023 12:16,53
INT_632844,29203,31,SCAN_STOREFRONT,1/4/2023 10:42,91
INT_764929,29203,31,VIEW_AR_CATALOG,1/6/2023 12:42,55
INT_567243,12583,109,SCAN_STOREFRONT,1/8/2023 19:33,72
INT_256951,12583,109,ADD_TO_CART,1/6/2023 18:22,17
INT_244355,12583,109,TRY_ON_VIRTUAL,1/2/2023 17:35,21
INT_943601,12583,109,TRY_ON_VIRTUAL,1/6/2023 15:42,28
INT_551558,52694,13,VIEW_AR_CATALOG,1/6/2023 16:10,32
INT_921860,52694,13,TRY_ON_VIRTUAL,1/4/2023 16:30,23
INT_232212,52694,13,TRY_ON_VIRTUAL,1/2/2023 17:51,58
INT_512811,52694,13,VIEW_AR_CATALOG,1/4/2023 18:08,15
INT_191088,59270,195,TRY_ON_VIRTUAL,1/5/2023 20:39,45
INT_638181,59270,195,VIEW_AR_CATALOG,1/3/2023 20:32,23
INT_138635,59270,195,SCAN_STOREFRONT,1/7/2023 18:56,74
INT_468377,59270,195,TRY_ON_VIRTUAL,1/2/2023 17:41,79
INT_364598,59270,195,VIEW_AR_CATALOG,1/8/2023 17:08,79
INT_660592,20230,135,SCAN_STOREFRONT,1/6/2023 11:52,82
INT_514299,20230,135,SCAN_STOREFRONT,1/6/2023 14:32,115
INT_250575,20230,135,ADD_TO_CART,1/5/2023 13:11,76
INT_202239,194407,39,VIEW_AR_CATALOG,1/8/2023 12:37,67
INT_518734,194407,39,TRY_ON_VIRTUAL,1/3/2023 16:09,35
INT_723729,194407,39,TRY_ON_VIRTUAL,1/2/2023 12:54,97
INT_643625,56360,118,VIEW_AR_CATALOG,1/6/2023 10:22,25
INT_767304,56360,118,VIEW_AR_CATALOG,1/5/2023 8:02,60
INT_877949,56360,118,VIEW_AR_CATALOG,1/3/2023 10:19,23
INT_184761,56360,118,SCAN_STOREFRONT,1/7/2023 6:52,75
INT_428768,51805,222,VIEW_AR_CATALOG,1/2/2023 18:02,41
INT_317228,51805,222,SCAN_STOREFRONT,1/8/2023 18:32,9
INT_534376,51805,222,SCAN_STOREFRONT,1/5/2023 17:01,40
INT_770398,51805,222,VIEW_AR_CATALOG,1/6/2023 15:55,13
INT_632893,22537,118,VIEW_AR_CATALOG,1/3/2023 11:48,79
INT_779682,22537,118,TRY_ON_VIRTUAL,1/6/2023 14:56,81
INT_259292,22537,118,VIEW_AR_CATALOG,1/4/2023 11:18,106
INT_684054,22537,118,SCAN_STOREFRONT,1/7/2023 13:43,20
INT_556887,45952,221,VIEW_AR_CATALOG,1/5/2023 16:02,38
INT_223853,45952,221,VIEW_AR_CATALOG,1/2/2023 12:40,59
INT_987516,45952,221,TRY_ON_VIRTUAL,1/6/2023 14:17,43
INT_253245,45952,221,ADD_TO_CART,1/8/2023 12:22,25
INT_582616,20148,195,SCAN_STOREFRONT,1/4/2023 9:39,35
INT_762550,20148,195,SCAN_STOREFRONT,1/8/2023 11:11,78
INT_649523,20148,195,TRY_ON_VIRTUAL,1/7/2023 13:20,18
INT_114743,20148,195,VIEW_AR_CATALOG,1/7/2023 13:21,34
INT_330604,20148,195,ADD_TO_CART,1/2/2023 9:54,12
INT_859710,17817,39,VIEW_AR_CATALOG,1/5/2023 14:42,86
INT_670442,17817,39,VIEW_AR_CATALOG,1/7/2023 14:34,53
INT_713369,17817,39,SCAN_STOREFRONT,1/2/2023 12:40,22
INT_914422,17817,39,TRY_ON_VIRTUAL,1/3/2023 13:12,12
INT_468266,43724,143,SCAN_STOREFRONT,1/3/2023 13:53,111
INT_884282,43724,143,SCAN_STOREFRONT,1/6/2023 14:13,72
INT_191218,43724,143,ADD_TO_CART,1/5/2023 14:09,116
INT_338038,47666,143,TRY_ON_VIRTUAL,1/4/2023 14:35,37
INT_385622,47666,143,VIEW_AR_CATALOG,1/5/2023 14:04,27
INT_639660,47666,143,VIEW_AR_CATALOG,1/4/2023 13:46,28
INT_482736,47666,143,TRY_ON_VIRTUAL,1/5/2023 17:30,29
INT_702644,47666,143,TRY_ON_VIRTUAL,1/3/2023 14:20,87
INT_253077,61221,223,ADD_TO_CART,1/7/2023 14:42,32
INT_730527,61221,223,VIEW_AR_CATALOG,1/8/2023 13:57,112
INT_102257,61221,223,TRY_ON_VIRTUAL,1/8/2023 16:10,104
INT_391464,12154,91,TRY_ON_VIRTUAL,1/7/2023 11:33,79
INT_438540,12154,91,SCAN_STOREFRONT,1/3/2023 10:09,113
INT_715175,12154,91,TRY_ON_VIRTUAL,1/7/2023 8:13,22
INT_345739,12154,91,VIEW_AR_CATALOG,1/6/2023 11:21,32
INT_436227,12154,91,VIEW_AR_CATALOG,1/3/2023 10:44,111
INT_890645,57787,186,SCAN_STOREFRONT,1/4/2023 14:31,57
INT_341225,57787,186,VIEW_AR_CATALOG,1/5/2023 14:27,41
INT_660897,57787,186,VIEW_AR_CATALOG,1/3/2023 10:40,104
INT_837954,57787,186,TRY_ON_VIRTUAL,1/3/2023 13:02,115
INT_357803,57787,186,TRY_ON_VIRTUAL,1/3/2023 15:03,28
INT_756761,18375,247,TRY_ON_VIRTUAL,1/7/2023 13:46,106
INT_381755,18375,247,VIEW_AR_CATALOG,1/9/2023 15:35,85
INT_941675,18375,247,VIEW_AR_CATALOG,1/6/2023 14:28,57
INT_214397,34385,14,VIEW_AR_CATALOG,1/7/2023 10:02,41
INT_511124,34385,14,VIEW_AR_CATALOG,1/4/2023 9:13,59
INT_938387,34385,14,TRY_ON_VIRTUAL,1/8/2023 12:50,16
INT_549763,34385,14,SCAN_STOREFRONT,1/7/2023 10:42,77
INT_652439,58544,247,TRY_ON_VIRTUAL,1/9/2023 12:38,90
INT_276743,58544,247,VIEW_AR_CATALOG,1/7/2023 14:03,109
INT_187265,58544,247,TRY_ON_VIRTUAL,1/5/2023 14:37,83
INT_862371,58544,247,ADD_TO_CART,1/6/2023 12:37,13
INT_602367,58544,247,TRY_ON_VIRTUAL,1/3/2023 14:02,79
INT_968584,47713,247,VIEW_AR_CATALOG,1/6/2023 13:55,94
INT_864265,47713,247,SCAN_STOREFRONT,1/6/2023 15:14,29
INT_993388,47713,247,SCAN_STOREFRONT,1/8/2023 14:06,108
INT_656718,47713,247,ADD_TO_CART,1/6/2023 17:44,92
INT_118990,47713,247,VIEW_AR_CATALOG,1/4/2023 15:25,50
INT_902673,175458,169,VIEW_AR_CATALOG,1/8/2023 15:12,56
INT_593216,175458,169,ADD_TO_CART,1/9/2023 15:05,31
INT_184703,175458,169,TRY_ON_VIRTUAL,1/8/2023 18:58,25
INT_446709,175458,169,SCAN_STOREFRONT,1/4/2023 18:11,82
INT_953725,27662,39,TRY_ON_VIRTUAL,1/4/2023 8:22,10
INT_963659,27662,39,SCAN_STOREFRONT,1/5/2023 11:57,112
INT_565226,27662,39,SCAN_STOREFRONT,1/9/2023 8:36,15
INT_865419,27662,39,ADD_TO_CART,1/3/2023 9:29,20
INT_872791,29055,195,SCAN_STOREFRONT,1/6/2023 16:20,94
INT_950193,29055,195,TRY_ON_VIRTUAL,1/4/2023 14:49,59
INT_228389,29055,195,VIEW_AR_CATALOG,1/4/2023 14:34,119
INT_360220,29055,195,ADD_TO_CART,1/5/2023 16:09,111
INT_168431,29055,195,ADD_TO_CART,1/7/2023 13:03,12
INT_700541,10672,169,SCAN_STOREFRONT,1/8/2023 13:40,115
INT_524528,10672,169,VIEW_AR_CATALOG,1/4/2023 13:09,92
INT_599797,10672,169,TRY_ON_VIRTUAL,1/8/2023 12:15,41
INT_239227,2521,119,ADD_TO_CART,1/6/2023 10:18,46
INT_779892,2521,119,VIEW_AR_CATALOG,1/3/2023 9:08,108
INT_536679,2521,119,SCAN_STOREFRONT,1/8/2023 11:04,26
INT_602648,2521,119,TRY_ON_VIRTUAL,1/5/2023 9:24,112
INT_168323,30799,221,VIEW_AR_CATALOG,1/5/2023 18:46,31
INT_207096,30799,221,SCAN_STOREFRONT,1/8/2023 16:47,117
INT_732413,30799,221,ADD_TO_CART,1/7/2023 16:59,117
INT_939953,5990,247,ADD_TO_CART,1/7/2023 7:51,97
INT_873210,5990,247,TRY_ON_VIRTUAL,1/6/2023 8:16,69
INT_901849,5990,247,SCAN_STOREFRONT,1/8/2023 7:00,24
INT_742762,5990,247,SCAN_STOREFRONT,1/6/2023 6:51,9
INT_842800,5990,247,VIEW_AR_CATALOG,1/8/2023 8:04,113
INT_440676,17497,5,SCAN_STOREFRONT,1/6/2023 10:16,60
INT_515842,17497,5,VIEW_AR_CATALOG,1/8/2023 8:55,119
INT_199003,17497,5,TRY_ON_VIRTUAL,1/8/2023 9:35,75
INT_799158,41151,171,TRY_ON_VIRTUAL,1/6/2023 16:05,19
INT_594700,41151,171,TRY_ON_VIRTUAL,1/9/2023 16:21,45
INT_313606,41151,171,VIEW_AR_CATALOG,1/8/2023 16:25,114
INT_538242,41151,171,TRY_ON_VIRTUAL,1/10/2023 13:46,71
INT_245342,73828,117,VIEW_AR_CATALOG,1/8/2023 16:08,102
INT_372919,73828,117,TRY_ON_VIRTUAL,1/6/2023 16:24,71
INT_107415,73828,117,VIEW_AR_CATALOG,1/9/2023 13:47,113
INT_399188,73828,117,SCAN_STOREFRONT,1/6/2023 12:34,61
INT_321883,73828,117,TRY_ON_VIRTUAL,1/6/2023 12:39,105
INT_319526,66469,31,VIEW_AR_CATALOG,1/9/2023 7:02,89
INT_924834,66469,31,SCAN_STOREFRONT,1/6/2023 6:18,90
INT_251538,66469,31,TRY_ON_VIRTUAL,1/4/2023 9:12,115
INT_528733,7250,5,SCAN_STOREFRONT,1/6/2023 15:56,116
INT_582488,7250,5,VIEW_AR_CATALOG,1/8/2023 13:00,51
INT_226479,7250,5,SCAN_STOREFRONT,1/5/2023 12:38,89
INT_419759,24396,171,VIEW_AR_CATALOG,1/6/2023 9:21,35
INT_802495,24396,171,VIEW_AR_CATALOG,1/9/2023 10:00,13
INT_169087,24396,171,VIEW_AR_CATALOG,1/10/2023 11:03,21
INT_843859,24396,171,TRY_ON_VIRTUAL,1/7/2023 12:34,25
